predictor,component,p,component_sign
9191.07229857457,1,0.010632643906409889,-1
9187.21536513772,1,0.033266190068095808,-1
9183.35843170088,1,0.032339819703990358,-1
9179.50149826403,1,0.016186759682070357,-1
9175.64456482718,1,-0.010304666489304733,-1
9171.78763139033,1,0.0025171584403550907,-1
9167.93069795349,1,0.0017715376433113516,-1
9164.07376451664,1,-0.0053469326136033717,-1
9160.21683107979,1,0.00093147051990450042,-1
9156.35989764294,1,0.031782812917082882,-1
9152.5029642061,1,0.055989548519135526,-1
9148.64603076925,1,0.054263996974775221,-1
9144.7890973324,1,0.027320598916570019,-1
9140.93216389556,1,0.018592666912773538,-1
9137.07523045871,1,0.022765711681774534,-1
9133.21829702186,1,0.0089999273794733273,-1
9129.36136358501,1,0.013841619000114993,-1
9125.50443014817,1,0.048684924667061147,-1
9121.64749671132,1,0.058975760980874717,-1
9117.79056327447,1,0.044572567508132668,-1
9113.93362983762,1,0.026905233796641084,-1
9110.07669640078,1,0.025873809288112847,-1
9106.21976296393,1,0.018587857191778519,-1
9102.36282952708,1,0.0053512859958132009,-1
9098.50589609024,1,0.036743424703958499,-1
9094.64896265339,1,0.04124831828843685,-1
9090.79202921654,1,0.027339094729240919,-1
9086.93509577969,1,0.045094795017829592,-1
9083.07816234285,1,0.031986329581008145,-1
9079.221228906,1,0.020836504646259121,-1
9075.36429546915,1,0.033012800840317422,-1
9071.5073620323,1,0.041293708058585961,-1
9067.65042859546,1,0.03299286826008889,-1
9063.79349515861,1,0.034412154363691223,-1
9059.93656172176,1,0.030694753704753146,-1
9056.07962828492,1,0.0022068683430986821,-1
9052.22269484807,1,0.010430687082165829,-1
9048.36576141122,1,0.031216640116142825,-1
9044.50882797437,1,0.040313798310657623,-1
9040.65189453753,1,0.031352775881984381,-1
9036.79496110068,1,0.010574717019605349,-1
9032.93802766383,1,0.0040139733347825876,-1
9029.08109422698,1,0.013856134064466978,-1
9025.22416079014,1,0.027263807336536935,-1
9021.36722735329,1,-0.00012565299013642526,-1
9017.51029391644,1,0.0053896246914516286,-1
9013.6533604796,1,0.016054974112636174,-1
9009.79642704275,1,0.012264448660808414,-1
9005.9394936059,1,0.019390585732598536,-1
9002.08256016905,1,0.017165647832981811,-1
8998.22562673221,1,0.0076833706591386639,-1
8994.36869329536,1,0.016022252594034992,-1
8990.51175985851,1,0.012741171986163577,-1
8986.65482642166,1,0.021066721403819912,-1
8982.79789298482,1,0.021836747798309356,-1
8978.94095954797,1,0.019244997157477253,-1
8975.08402611112,1,0.025143801123576864,-1
8971.22709267428,1,0.0081336944442411442,-1
8967.37015923743,1,-0.012248687809337808,-1
8963.51322580058,1,-0.0015781892514660696,-1
8959.65629236373,1,-0.0018794893040982043,-1
8955.79935892689,1,0.0012716653104841639,-1
8951.94242549004,1,0.016610344049842587,-1
8948.08549205319,1,0.014639236804922124,-1
8944.22855861634,1,0.016470351369733825,-1
8940.3716251795,1,0.021052816342621294,-1
8936.51469174265,1,0.023718661298378747,-1
8932.6577583058,1,0.039124370078572078,-1
8928.80082486896,1,0.037439895937188342,-1
8924.94389143211,1,0.0066545282983862817,-1
8921.08695799526,1,-0.033086296070255677,-1
8917.23002455841,1,-0.026431827103324042,-1
8913.37309112157,1,-0.0080936171242882507,-1
8909.51615768472,1,-0.0048689534893331518,-1
8905.65922424787,1,-0.014994048991043202,-1
8901.80229081102,1,-0.02811797342217413,-1
8897.94535737418,1,-0.036806349772518183,-1
8894.08842393733,1,-0.015822979776677161,-1
8890.23149050048,1,0.0048394945251106223,-1
8886.37455706364,1,0.016379843221191542,-1
8882.51762362679,1,0.026235018640907607,-1
8878.66069018994,1,0.015269239113279326,-1
8874.80375675309,1,-0.010259404179497071,-1
8870.94682331625,1,-0.032299365964478466,-1
8867.0898898794,1,-0.037440785816339667,-1
8863.23295644255,1,-0.024719696629966172,-1
8859.3760230057,1,-0.015720043987045403,-1
8855.51908956886,1,-0.020966652240376926,-1
8851.66215613201,1,-0.022597167738510428,-1
8847.80522269516,1,-0.029087143636949944,-1
8843.94828925832,1,-0.020480164887050983,-1
8840.09135582147,1,-0.021767250427266391,-1
8836.23442238462,1,-0.027697122666288126,-1
8832.37748894777,1,-0.027873374889544555,-1
8828.52055551093,1,-0.012616304468746046,-1
8824.66362207408,1,0.011483034410278373,-1
8820.80668863723,1,-0.005898773986656428,-1
8816.94975520038,1,-0.0047013990737784809,-1
8813.09282176354,1,-0.0017665481654989608,-1
8809.23588832669,1,-0.033585324192118245,-1
8805.37895488984,1,-0.057351665690406853,-1
8801.522021453,1,-0.042442133170855753,-1
8797.66508801615,1,-0.024243298031480589,-1
8793.8081545793,1,-0.026741469039690571,-1
8789.95122114245,1,-0.022474029754227534,-1
8786.09428770561,1,-0.01483080235960532,-1
8782.23735426876,1,-0.014377437073522036,-1
8778.38042083191,1,-0.016639339578497513,-1
8774.52348739506,1,0.014831599803694945,-1
8770.66655395822,1,0.014094080553467741,-1
8766.80962052137,1,-0.0096213026204019347,-1
8762.95268708452,1,-0.030293802228087099,-1
8759.09575364767,1,-0.027177889819737809,-1
8755.23882021083,1,-0.015610106669703317,-1
8751.38188677398,1,-0.0045949198537827063,-1
8747.52495333713,1,-0.01285855964976703,-1
8743.66801990029,1,-0.024669803668047618,-1
8739.81108646344,1,-0.02930478020643347,-1
8735.95415302659,1,-0.023796816393249896,-1
8732.09721958974,1,-0.013967686873040579,-1
8728.2402861529,1,-0.020673270636685254,-1
8724.38335271605,1,-0.032127105807022022,-1
8720.5264192792,1,-0.015413216886908738,-1
8716.66948584235,1,-0.012781394346980791,-1
8712.81255240551,1,-0.011017346043489543,-1
8708.95561896866,1,-0.0066666087749709946,-1
8705.09868553181,1,-0.017158340816635819,-1
8701.24175209497,1,-0.040007652819056445,-1
8697.38481865812,1,-0.038321261237025547,-1
8693.52788522127,1,-0.027379297748164343,-1
8689.67095178442,1,-0.029661715886468761,-1
8685.81401834758,1,-0.021293773318561356,-1
8681.95708491073,1,-0.013290796542609094,-1
8678.10015147388,1,-0.020271523410677426,-1
8674.24321803703,1,-0.014299955365692564,-1
8670.38628460019,1,0.0089201407859203028,-1
8666.52935116334,1,0.020806530686560517,-1
8662.67241772649,1,-0.0014341271172004461,-1
8658.81548428965,1,-0.0057733611163443494,-1
8654.9585508528,1,0.012478131528166628,-1
8651.10161741595,1,-0.0060033952462931629,-1
8647.2446839791,1,-0.018915927245376208,-1
8643.38775054226,1,0.0065320876268455856,-1
8639.53081710541,1,0.029755311999943811,-1
8635.67388366856,1,0.022512728326459008,-1
8631.81695023171,1,0.0095690899903607945,-1
8627.96001679487,1,-0.012617973259601864,-1
8624.10308335802,1,-0.023790852716716042,-1
8620.24614992117,1,-0.01188987901225327,-1
8616.38921648433,1,0.0044296738093935533,-1
8612.53228304748,1,0.0012614527181136683,-1
8608.67534961063,1,0.0084798138867802301,-1
8604.81841617378,1,0.021852770302458531,-1
8600.96148273694,1,0.02527353460719783,-1
8597.10454930009,1,0.023918855842841938,-1
8593.24761586324,1,0.0099455278280379568,-1
8589.39068242639,1,-0.017653955233502883,-1
8585.53374898955,1,-0.019158972453305365,-1
8581.6768155527,1,0.00016652952520782721,-1
8577.81988211585,1,0.0093930548631427149,-1
8573.96294867901,1,0.0044935028554613727,-1
8570.10601524216,1,0.016370562090147693,-1
8566.24908180531,1,0.017957096445992544,-1
8562.39214836846,1,0.022456944942364575,-1
8558.53521493162,1,0.009079863984878641,-1
8554.67828149477,1,0.0094108918819847918,-1
8550.82134805792,1,-0.0075032839744100955,-1
8546.96441462107,1,-0.0193467183013196,-1
8543.10748118423,1,-0.012031684303578077,-1
8539.25054774738,1,0.0029676581006872873,-1
8535.39361431053,1,0.0086251249697532929,-1
8531.53668087368,1,0.0063068410667050604,-1
8527.67974743684,1,-0.0052592622134991279,-1
8523.82281399999,1,-0.026607459014440383,-1
8519.96588056314,1,-0.028197111030622713,-1
8516.1089471263,1,-0.0056786078695866158,-1
8512.25201368945,1,-0.013375065231777887,-1
8508.3950802526,1,-0.0076210532855502345,-1
8504.53814681575,1,-0.0036376111299508433,-1
8500.68121337891,1,-0.016924362991326398,-1
8496.82427994206,1,-0.0046996633108052901,-1
8492.96734650521,1,-0.0070882288420820875,-1
8489.11041306836,1,-0.018606783817854817,-1
8485.25347963152,1,-0.057664816111785568,-1
8481.39654619467,1,-0.077150267726501215,-1
8477.53961275782,1,-0.042414521700972325,-1
8473.68267932098,1,-0.021316775220999298,-1
8469.82574588413,1,-0.021307284482963772,-1
8465.96881244728,1,-0.0034297831016906499,-1
8462.11187901043,1,-0.0028740683702960608,-1
8458.25494557359,1,-0.040928972351893619,-1
8454.39801213674,1,-0.032806324327167555,-1
8450.54107869989,1,0.0077909333607214734,-1
8446.68414526304,1,0.019911253482877041,-1
8442.8272118262,1,0.014398291233272376,-1
8438.97027838935,1,0.0020337085203359431,-1
8435.1133449525,1,-0.00091933957241709054,-1
8431.25641151566,1,-0.0057880700586735445,-1
8427.39947807881,1,-0.014186165717248086,-1
8423.54254464196,1,0.0070544136657900115,-1
8419.68561120511,1,0.028331369582787265,-1
8415.82867776827,1,0.0332021912771268,-1
8411.97174433142,1,0.030775983961202777,-1
8408.11481089457,1,0.014432101937918553,-1
8404.25787745772,1,-0.018560399386065751,-1
8400.40094402088,1,-0.030472360942387096,-1
8396.54401058403,1,-0.020937257575830166,-1
8392.68707714718,1,0.01012881975473634,-1
8388.83014371034,1,0.04723118216452802,-1
8384.97321027349,1,0.055229340377175917,-1
8381.11627683664,1,0.01335059201331875,-1
8377.25934339979,1,-0.012797985331621192,-1
8373.40240996295,1,-0.014988761068989912,-1
8369.5454765261,1,-0.0045288686918403933,-1
8365.68854308925,1,-0.0058999180932504747,-1
8361.8316096524,1,0.0052609201557381122,-1
8357.97467621556,1,-0.0028599255699370729,-1
8354.11774277871,1,0.0016032756627008165,-1
8350.26080934186,1,0.013624142349588928,-1
8346.40387590502,1,0.0098287126960338814,-1
8342.54694246817,1,-0.0090824776218544085,-1
8338.69000903132,1,-0.0063292688898497155,-1
8334.83307559447,1,-0.0060386921013453132,-1
8330.97614215763,1,-0.011598187081689798,-1
8327.11920872078,1,0.0020401642264118013,-1
8323.26227528393,1,0.017536286619307714,-1
8319.40534184708,1,-0.00039811179153578314,-1
8315.54840841024,1,0.011794629005034894,-1
8311.69147497339,1,0.0061986824510176161,-1
