predictor,component,loading
8651.10161741595,1,-4.7095817781811879
8647.2446839791,1,-4.6957011186126918
8643.38775054226,1,-4.6838430282208181
8639.53081710541,1,-4.6657876217531555
8635.67388366856,1,-4.649451186042544
8631.81695023171,1,-4.6363411450914613
8627.96001679487,1,-4.6219027368863399
8624.10308335802,1,-4.6037918527358039
8620.24614992117,1,-4.5872919202686901
8616.38921648433,1,-4.5724271930032456
8612.53228304748,1,-4.5609951245470288
8608.67534961063,1,-4.5435820839355552
8604.81841617378,1,-4.5295110212193253
8600.96148273694,1,-4.5156895361019718
8597.10454930009,1,-4.5023635476741326
8593.24761586324,1,-4.489389194100422
8589.39068242639,1,-4.4708315390625604
8585.53374898955,1,-4.4591764282685507
8581.6768155527,1,-4.4468272599422951
8577.81988211585,1,-4.4303299865728105
8573.96294867901,1,-4.4151898387171808
8570.10601524216,1,-4.4053449162756753
8566.24908180531,1,-4.3972703422064106
8562.39214836846,1,-4.3943072038544049
8558.53521493162,1,-4.382633003781053
8554.67828149477,1,-4.369477415695834
8550.82134805792,1,-4.3638157960616377
8546.96441462107,1,-4.3590542095581757
8543.10748118423,1,-4.3548596726004023
8539.25054774738,1,-4.3489158273324309
8535.39361431053,1,-4.3425052303673333
8531.53668087368,1,-4.3399206572631446
8527.67974743684,1,-4.3350923448129688
8523.82281399999,1,-4.328705147577395
8519.96588056314,1,-4.3283372643362892
8516.1089471263,1,-4.3285285333830963
8512.25201368945,1,-4.3208242231013099
8508.3950802526,1,-4.3152614080477711
8504.53814681575,1,-4.3140957920759968
8500.68121337891,1,-4.308619568135172
8496.82427994206,1,-4.3021022445544324
8492.96734650521,1,-4.2937124397165549
8489.11041306836,1,-4.2832056351532799
8485.25347963152,1,-4.2747935575792999
8481.39654619467,1,-4.2650359568675187
8477.53961275782,1,-4.2509724880916204
8473.68267932098,1,-4.2476276747926738
8469.82574588413,1,-4.248596507263203
8465.96881244728,1,-4.2407713838672896
8462.11187901043,1,-4.2269700017573424
8458.25494557359,1,-4.2161665309779579
8454.39801213674,1,-4.2043404606066632
8450.54107869989,1,-4.1918227718121228
8446.68414526304,1,-4.1813005940281025
8442.8272118262,1,-4.1738420038138484
8438.97027838935,1,-4.162660482734597
8435.1133449525,1,-4.1500136704107176
8431.25641151566,1,-4.1433199607064708
8427.39947807881,1,-4.1321404243231212
8423.54254464196,1,-4.1188978443346818
8419.68561120511,1,-4.1105039008311355
8415.82867776827,1,-4.1105083574593486
8411.97174433142,1,-4.1046696601606163
8408.11481089457,1,-4.0908961610298942
8404.25787745772,1,-4.0747357096480243
8400.40094402088,1,-4.0711722420773064
8396.54401058403,1,-4.0645423083669483
8392.68707714718,1,-4.0515175924469515
8388.83014371034,1,-4.0499054108547226
8384.97321027349,1,-4.0487909442752592
8381.11627683664,1,-4.0371042241708501
8377.25934339979,1,-4.0264125575904188
8373.40240996295,1,-4.0214246637778164
8369.5454765261,1,-4.0115251639827649
8365.68854308925,1,-3.9970286352472706
8361.8316096524,1,-3.9885486555427976
8357.97467621556,1,-3.9801291458513264
8354.11774277871,1,-3.9694716184475394
8350.26080934186,1,-3.9660947307247936
8346.40387590502,1,-3.9588659470308025
8342.54694246817,1,-3.9403006020416176
8338.69000903132,1,-3.9295645611625862
8334.83307559447,1,-3.9229563998668864
8330.97614215763,1,-3.9167156055165808
8327.11920872078,1,-3.9143501499084308
8323.26227528393,1,-3.9162300141644035
8319.40534184708,1,-3.9206898659476219
8315.54840841024,1,-3.9306196780764906
8311.69147497339,1,-3.9413047464420039
8307.83454153654,1,-3.9592335383751367
8303.97760809969,1,-3.9814930013941079
8300.12067466285,1,-4.0085709287749198
8296.263741226,1,-4.0382396050237856
8292.40680778915,1,-4.073551067097954
